PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,Cluster
8494.609256760657,-212.36251584636656,22.967385204304346,-6.094305785474445,-15.112186453123558,0.12794320607350265,0.21723140582604686,0.23325847249567133,-0.36885412876696877,0.033653542176139896,-0.020440739648846813,0.03574732726869502,-8.38437206388934e-13,0
19280.429851823035,101.29549033464873,14.079911475218475,67.96528635778381,24.751011914099543,3.0793167780057797,0.24334644469639463,-0.09084607114167,-0.2467390550939159,0.006704552655058224,-0.03150698774696519,-0.03400012000393293,-1.7445457279367556e-12,0
-5870.912625172331,650.9411811246773,65.13054819168264,-4.758010930909163,3.7156226985515177,2.6737092612151376,0.38597134480487766,0.022740286676478514,-0.042964186569199064,0.08247684885934678,-0.023613507321504468,-0.11087519803512699,7.368027321004693e-13,1
-11434.383324894552,-221.30046496359358,-21.718828396481637,-22.959732592234914,-10.75588108896827,-0.8863654627131209,-0.19254868035399283,-0.1756906694680968,-0.057721110508369484,-0.011267981533463013,-0.015769876747785874,0.029863225144956,9.746680151264091e-13,1
-7353.643839666297,227.71329793339996,-42.205343959189804,3.718194729826202,1.4928160053205046,-1.2714543448833107,0.783974728755292,-0.11952139233975348,0.009286688867925925,0.08649370798182089,-0.02273962833147341,0.012944889207566784,7.500143860935087e-13,1
12775.480081917647,12.124507746505184,-0.9425297338317388,-12.206605792074868,-4.53542205144093,1.1365374160162716,-0.09220648188253966,-0.11982441467708257,-0.02255461210573864,-0.04016558137889123,-0.003915619434196288,0.031214450574735823,-1.1360879992909385e-12,0
5840.404895651698,127.75786545538547,10.9277098130475,-29.722568682322283,32.95006983847424,-2.4438503632112982,-0.06383302427551094,-0.08084775761831511,-0.34975864280259655,0.0075936020376389446,0.06769546130665678,0.06863222055558565,-4.828327716014964e-13,2
-10092.496525235516,-31.308092346160443,-24.396830322198756,-18.062279471296502,18.91174652924538,-1.7197400317043599,0.7164408757198336,-0.1566379589772635,-0.18989699785855105,0.007868124278895801,-0.037349712297711384,-0.014774093651336057,9.134392153183317e-13,1
-157.41807173441643,-163.44786395557358,-6.539744310804122,-28.55840203061504,-14.654639850782996,0.19159431728750234,0.07029027361369873,-0.15709200986212837,0.008416465466398527,-0.008492076473345723,-0.004700957282546801,-0.014165331650619678,-2.3533506314069096e-14,2
15863.383157046961,182.92392221003047,-32.267744997628746,-25.358982125237958,7.061756126268416,-0.14594654988795505,0.26816435991503906,-0.08308782252834543,0.0212053601102285,0.017032506641074186,-0.003269304772667847,0.051944224490126374,-1.3409241473342799e-12,0
10756.462666609696,43.35803815195486,14.010614492215486,34.924698815009165,-15.511110938570987,-0.9532962342782979,0.491142679887578,-0.14302078693948356,0.02372893630512766,0.04554291594627526,-0.013032474022937921,-0.049077885495881,-9.797130862724852e-13,0
10580.602331204956,-188.3110700726284,-33.637329545107896,-21.917999307598144,7.849483229679984,-0.9584480422713958,0.7288225987528886,-0.1730787493627826,-0.3614730777479284,0.0304649508009097,-0.03266718858539407,0.011404512996149113,-9.979207438763378e-13,0
-2483.378054530931,-226.0649853345227,-27.613187676745017,-20.636999888460675,-3.805639496271562,-0.8403179298720641,-0.0730930646240475,-0.146456113945517,-0.286965886612768,0.010343411722505299,0.014991758595324445,-0.04919166401700375,1.5843204742199406e-13,2
-9392.471842955892,-74.78693353880034,-18.859891979409166,-23.32486322967313,17.416356375606277,-1.6935150586613414,0.23387515863186256,-0.11947459701687593,-0.3621749829228267,0.00860349240658536,-0.054152775723029185,0.05155577281398389,8.417188079275466e-13,1
-7184.777607787248,415.43856326694623,92.98905369971632,-30.617553530706303,-33.656047308285956,-0.2357963927819846,0.21619611902719843,-0.028279873038664673,0.08621718947502159,0.08840810054547248,-0.05571948258015639,-0.03723224870111705,7.978094873036217e-13,1
-2397.46867382693,-95.16994957485119,56.48772796547094,-33.635507044441134,-31.919275578014283,-0.36885700061228344,0.37043768594902354,-0.15560484049088266,0.0807194691403679,0.02686784692048975,-0.026950688806473687,0.025039029935252907,1.9395918420999907e-13,2
-5665.373027478897,-229.8277312975015,-18.323907509843618,54.17582832891047,0.06408246967906851,-0.6086968464372269,-0.30640247778514024,1.1378198971063644,-0.009703052689328535,0.035095647483827305,0.010162056467394884,-0.010990673840226103,3.9790715383364033e-13,1
-15270.426964827322,-149.51361286649345,-22.998508192033466,-9.418904080880191,15.274604542729401,-1.510688374544051,0.3454860431809596,-0.16711627638954826,-0.17023246920275192,0.017368426472383035,-0.029676676029608502,0.02261904730570449,1.3321598290557095e-12,1
1310.624271191729,-225.08733096526765,-35.46335344925171,-7.80514301988758,-3.5438632167591315,-0.6262935181838858,-0.09481025447417389,-0.13315267417349141,-0.3730395390763071,0.012689722646783506,-0.019297687894849723,-0.04443061310211655,-1.835721553137854e-13,2
1387.59984562407,-193.57794804255556,-1.4564477383369072,-29.770383771258118,-26.35537406292922,-0.7486455445369485,0.27005944727448034,-0.15760996854607412,-0.06864336882175466,0.021828966172798846,-0.012061328054572131,-0.009376107281945116,-1.7308054773107768e-13,2
8226.469655192841,39.87072657740963,-36.92338696220966,6.564746772498771,1.7826065738533852,1.4345164630766378,0.3199202094519534,-0.1280341663135653,0.09594568132602323,-0.025789640402783764,0.04302937654992662,-0.014500023724679843,-7.298573945805937e-13,0
-4246.3972313236145,-190.23039362933784,-43.10340254368613,-21.25528168130346,-1.4047585836226166,-0.8041948102785303,0.4417674799270838,-0.11480157317360644,0.17605147446406608,-0.034714717618431645,-0.019948437660739497,0.016125555141818307,3.395094227383571e-13,2
1424.6158369229888,-210.58432420305542,-11.020818992120573,53.023454597675745,-3.1922882642435226,1.707955518189243,0.22791060925127515,-0.15308681506492147,0.017312584864685256,-0.0207101354432049,0.002216403962301797,-0.06387890119661203,-2.3486445905146764e-13,2
6958.6150117616835,-214.37958441429132,-20.09461784118157,-8.094217601799656,20.745431637076898,-1.3297044694456286,0.7248714520772238,-0.1452726526955123,-0.3575048365140164,0.023067249676178733,-0.044708412600643836,-0.007994422410476355,-6.923873674994947e-13,2
-939.3996393395054,-211.35628536106103,57.45434343826047,-29.515327497891647,-29.189004951988704,-1.4350392621763075,0.554583736062653,-0.18683501887320922,-0.05853416459068741,0.02487600402582976,-0.022960761752302706,-0.07981154867115746,9.384606366066795e-15,2
-12345.393671530057,-214.44353294889729,16.367303750534063,-28.087429328681818,-19.885374673568023,-1.2540214533534078,0.4581259211671838,1.5184937869842463,-0.04839987664090608,0.0869897286217175,-0.009528682585523559,-0.06563867194814213,1.0478872236004382e-12,1
-12463.444119895374,-112.15990310960797,-46.358339600374066,-16.3392131183385,-1.9887558394223601,-0.9432753415531233,0.8265184484327193,1.7862396213379537,-0.1620742215111354,0.07319358310771723,-0.008335840004789801,0.02232303176184574,1.1035093971341585e-12,1
-19246.38288730565,-230.6304932526716,-1.5193595449577109,-29.36495176298131,-14.24161582831652,-1.2175172297165298,0.2655634867814813,-0.19625065904150696,-0.055323086278201775,0.00846789903656193,-0.02014606223478714,-0.07304784837280126,1.6682243386097444e-12,1
-8412.394397873613,-201.46668738403275,-25.035608807253283,-28.129867844236635,-8.981235009831437,-0.9114411295211852,-0.02357682365657837,-0.17895496093067992,0.0626351368959407,-0.014639311137026425,-0.020761749321908586,-0.043968543116511355,7.104904464168531e-13,1
1512.542090943312,-125.49473708375243,113.665572523635,-33.30391455237001,-56.826041929483345,-1.6572033034109095,1.021986028173651,1.248710739420473,0.4725654033208551,0.025982781894650725,0.012859196277262865,-0.06344070547526237,-1.9400825174526188e-13,2
734.4727246770317,-11.855056600146815,127.02052645967164,-25.704592898032434,-52.47833118011048,-1.9912919702544931,0.7880555910002252,-0.16608132763868363,0.2443986452323694,0.04129770780141894,0.01305589738179218,-0.06479225299056514,-9.536493600731672e-14,2
1290.6155839915177,-224.39650592375293,7.061003272491939,-28.189318549744815,-6.4520407923898215,-1.2091511460511066,-0.02208489211995909,0.0027722813750876143,-0.013239773849814356,-0.0008580218039730443,-0.009314699171144454,-0.023150071959524066,-1.8079659775222252e-13,2
-1493.1018092680677,1012.4314695132672,-49.51403627348248,55.33948400130956,-9.526333978700967,-1.4432624281582012,0.4099783002354845,0.11541939082222788,-0.07885548896916476,-0.022002334761639316,-0.03269025911365322,-0.026593718386524134,4.707932954002818e-13,2
3855.2124393526683,445.62370264116424,53.840153233689975,-28.220989898782314,-19.103932564351936,-1.113511589650578,0.3009631106197054,-0.04369157942206843,0.04053408205953274,-2.5641343870606325e-07,-0.012331144267971363,-0.05820388633015788,-1.8112966465961006e-13,2
9983.589365417927,-165.66051615631764,-37.98473305662457,-27.937590515477748,3.396432296584591,0.29089980844479785,0.5608208509168477,-0.17647554582633776,0.006661079718605086,0.010091678281620565,-0.003923940195667402,0.014356343941884071,-9.321955408185285e-13,0
2142.5962129727477,-211.54687076783395,94.9266228100339,29.432595931256085,16.083395699935142,2.2201766698532417,-0.1185384890875968,0.3145213188376279,-0.1580622152297708,-0.014899858172511425,-0.045965097307220926,0.08114475804120606,-3.090273570964281e-13,2
2264.6217602620127,-221.31924185513452,-40.68876242850184,-26.907858192773833,-3.604728443217777,0.49653231965671896,-0.1620356332555569,-0.1634862532372561,-0.19387166020367416,-0.0032229299893549333,0.023146936367722405,-0.017680350671441133,-2.576795422075146e-13,2
19906.60086686607,-197.73754910314247,34.3957330513106,59.34421515191007,61.31043993623168,1.176003788949403,0.5750921075900599,-0.12531795237028126,-0.03140730253669518,-0.23157769694098396,-0.03830677106334731,-0.01427309006962382,-1.9098579363034414e-12,0
8346.223428450057,458.34628902732453,-21.462040015034344,77.28883293775893,16.49493520793577,-1.4689509495946318,0.7137706375098717,-0.012004283287343433,-0.03216996759723373,-0.1576728797985341,0.03822386195815034,0.019675232938902408,-6.445922662893817e-13,0
7794.400144947713,122.23914285412924,125.70705600166362,61.700764595156066,-39.4811592958198,5.17602291473054,0.44139603801771354,-0.057751874297826994,0.029490133878219593,-0.19844013880654926,0.015209033121931158,0.041986393304033295,-7.186441420318797e-13,2
11987.004271767764,799.9517342810892,67.80103172962278,68.49419857315576,54.142558448917576,-2.5398481788083793,-0.05040451957393343,0.10160737365817099,-0.15714183701957588,-0.022898197372554087,0.09673984004994096,0.005942537613179407,-8.779611460655896e-13,0
-5236.403172543523,-187.93624586865442,2.450050798192211,19.9438049339932,-6.293190599416925,-1.0086870959759804,0.15884687867167088,-0.03965118339485444,-0.379845882503205,-0.16440491876774263,-0.005966723184766448,-0.04685317594971693,3.88581280426789e-13,1
-16451.379877079973,-231.68306949825507,5.863113052159119,65.33160639337109,44.27773467802213,-1.9782537639758813,0.6875400375537382,-0.14082713596444082,-0.07529132012001157,-0.2081993964491492,-0.007280987622605736,-0.005953156352607756,1.3484801075176993e-12,1
-9363.404629562552,-224.32210712531926,91.88852030592375,17.579540978751908,115.06735277361707,-4.698916660447804,0.2714675185323397,0.4673556171208338,-0.0810619917467806,-0.2125653830511286,0.20432125691867287,-0.02186785332899661,6.74075131209148e-13,1
-8102.404224409704,-179.2292097704316,-15.5118378519811,69.48379272283813,23.007895552781733,-1.1981649575966982,0.6825292248538756,-0.13124430874646506,-0.11278962692733879,-0.18397721611753765,0.030012711329657774,0.02050669257710582,6.183974465241964e-13,1
6254.573146542062,-137.40440069890414,-21.17415656183574,12.94407192426693,-16.19339418914278,-0.51686184250253,0.8739843947250706,-0.1716184824877963,-0.05441397374459915,-0.14477536116677422,0.0009354178486847118,0.01917818834972599,-6.175028244885279e-13,2
-278.4915015499087,-37.30745645420439,20.482187907666003,44.7696505909699,-25.536251019362222,-0.8284271469014115,0.7914894590761439,-0.12883654827616134,-0.054472283318715745,-0.13875165429636255,0.012576702639085212,0.05694225268977291,-2.214572753328765e-14,2
-5378.720541841202,333.2763915629587,75.80975295016296,44.186564714311864,-34.25040795011284,-1.808252049854213,0.7454242841780927,-0.0818905620859837,-0.042726446967929724,0.014981552339086808,-0.014209245445958146,-0.08835296134746161,5.543375780033248e-13,1
-10402.426065507307,-184.75521427972512,129.94232997189536,9.557012949294956,-37.28011919986561,3.7159271464717354,0.6964844240293477,-0.15962855716781993,-0.06877889540778395,-0.20356648674309616,0.004839107292190954,0.00847615242312763,8.369448489216584e-13,1
-15391.4457763049,-119.20258471793571,11.898234587355583,67.69119104511013,21.84534927809444,0.7150398341195048,-0.3909445458774096,-0.0883829887083864,0.11865429331077251,-0.27412500082809477,0.0017468781630944725,-0.060341243874617305,1.2938571347061416e-12,1
29449.61758319052,-199.42457410683966,-21.96993127139724,69.90023132229406,-2.2348235879884397,-0.04966538015298786,0.11235197065658907,-0.16640817841859104,-0.25130302652762276,-0.18593685924163333,0.03756449332872347,-0.017082923780490537,-2.7670611336165247e-12,0
-6015.4112542527955,-171.04361385534574,15.221538663175131,69.40248752078314,-18.976205850784005,-0.6362417381169699,0.2539168709627401,-0.0030593864633644287,0.22109195853514543,-0.20387016699325292,0.02876851576491471,0.009524143171630632,4.302146438502324e-13,1
16379.563900648212,-123.5264333822063,3.6358047859157763,66.42781912975123,27.12601367540857,-1.237039459860028,-0.11260147804793,-0.10217309919165671,0.063745898654327,-0.2212888256062143,0.03689565579706294,0.012452660780197048,-1.5694635569533684e-12,0
4527.447128249684,40.52989242842707,118.10827312586258,59.2703026305086,-7.588246380057661,-2.305151830836232,0.26678761387093425,-0.07880378163236526,0.064537791259699,-0.1709976160913838,0.1934895912077475,-0.11273406906102394,-4.877732640610784e-13,2
-8441.38330330956,-223.05502506831473,10.679149315914582,65.67779204679297,28.886489226535897,-0.40149052029224225,-0.13166351936702275,-0.12215284247338493,-0.12809449679063858,-0.2198591295972347,0.03651709050998982,0.08216447417123242,6.298882548290667e-13,1
23084.352760103306,236.40687134402305,1.6458520606749152,70.56834101298753,26.719035381783183,-1.5470258111404809,0.4093570740314049,-0.07079082414094538,-0.17491473867263954,-0.0646913164328099,-0.02249576328863565,-0.05752074787867969,-2.0453606564589417e-12,0
-5398.413145249801,-159.93257024650327,-15.751183624311809,71.91886738475334,-6.869644513375895,0.655481649932748,0.20425543569151444,-0.12932728904232438,-0.18270945144169906,-0.1764627591140914,0.016507485464044454,0.011615130990595803,3.8508407789921977e-13,1
3550.5461344448586,-105.95888574984329,-2.074630315039366,-26.167981476450148,16.944764390103742,1.7909448320526993,-0.08933367716799179,-0.12884433336614587,0.15678654321001628,-0.2345296216105803,-0.0221246809866183,0.007807976908270343,-3.373380442243696e-13,2
-15251.394939050018,-212.93125907353178,47.52800853514634,64.58862794931065,-2.359655062374241,2.0528625533183007,-0.5392285766623534,-0.1269218973577392,0.04154126534402226,0.02640223958570195,0.0034890445260991948,-0.0396212657631681,1.2442301655053971e-12,1
-5966.373027708039,-225.33008836640533,-28.128458161158797,71.82258811626751,2.143412716594108,-0.44681659006528945,-0.17440414544701863,0.0317957385735375,0.12729696003913363,0.0527319710566521,0.015177706505374849,-0.0219804809272051,4.186128132428995e-13,1
-2324.6632714181337,223.34028552255137,140.04936048104292,62.72758853609469,-50.09654215990496,-1.951895651713882,0.3596469952209916,-0.08535136155849037,0.16156047777895793,0.11077254655646657,-0.00816525613456487,0.09937045363783055,2.164412004586585e-13,2
-19998.39888707203,-195.1180099876949,-4.891620445423853,68.82198931232278,22.482567533556388,-1.4113203130210423,0.12207032244123248,-0.13652895582325228,-0.36477627171953464,0.09050060809893223,0.11124786571625364,0.005867476980360232,1.667058604433888e-12,1
-10454.477829224594,-56.33586734892473,-22.521503511579386,40.43269337901888,15.250792453682624,-0.10450562070313922,0.29900409055247196,-0.1323002719112493,0.07530914691335543,0.047424976785866726,-0.0012532763352795595,0.03926147552682135,8.971189368563419e-13,1
21102.24839109532,425.55983272423396,-33.964957942833465,78.78579823635614,0.9313004898865838,0.40940922135214025,0.26240921053510674,-0.04303058634933706,-0.035924587186737134,0.011417479964986646,0.016401498296529343,-0.01865630140441778,-1.7958380316744378e-12,0
4056.547559123996,-90.2805808435311,-22.10774930134083,71.70766948259634,8.794187642203411,-0.7075895257749834,0.056686258494933285,-0.13673080720898934,0.1999270266558563,0.05330616281513703,0.16707785536706563,0.019902447057032504,-4.640700024853313e-13,2
-2514.5415512561976,60.66191818374061,-23.459276669261676,75.34821457131265,-8.61831489524934,-0.5390124870817269,-0.19282272383899407,-0.10956962751082595,0.030091035088881075,0.046231510813699965,0.001154391657968932,-0.03834867978991316,2.0395119143162548e-13,2
-7690.385264789338,-218.70864949158118,12.470087269606104,66.42418331795388,16.959868369265447,-0.14833854965206741,-0.3178100239771863,-0.11730012353699067,0.06460443541572801,0.02788105022926922,-0.012570960524414669,-0.012313176599399869,5.699362114993083e-13,1
-785.3856672995693,-208.9314854793852,-10.504924729652293,68.79616965905699,15.193376530704874,2.5542166608491947,-0.03622439701195413,-0.14686176793027075,-0.04019106062478083,0.03958177754684694,0.007168249785259682,0.02459002288438455,-4.518285529425965e-14,2
-1474.7573409825263,392.9655501413826,68.6208277463313,58.5171326807877,39.50354846416596,-3.149629527909292,-0.17783382797555844,0.0007941439737015989,0.2340923672809647,0.037803791233377605,0.39389693012632415,-0.0960672461841176,1.502163970397679e-13,2
1562.5820299334528,-146.8614373236956,-30.378392784508886,72.14651924452289,7.824172890990743,-0.5888653492336733,0.5877457969757552,-0.17564890305674047,0.04550758704620296,0.08355851285179035,0.40839449127289157,0.027797446098754015,-2.9287361208813207e-13,2
10939.5661701473,-133.64558241617647,26.139556130581344,65.60587380796049,8.518492249608487,-1.1599797070932727,-0.3798176879491014,-0.1042745712798841,0.009166893426426823,0.03737812012623026,-0.011039993376577599,-0.06892149987724107,-1.0831858721675498e-12,0
-4713.557627921578,65.57541706396555,27.725336975934553,65.31119188227484,50.92474813352215,0.9311681591059614,0.20686136060701826,-0.06831380999357495,0.03100523594644952,0.0176721765823809,-0.014358498032687357,0.18736161003031895,3.996279995218093e-13,2
14940.562245162868,-127.0751093597456,19.66113836747112,63.89663506284442,37.58099379753363,1.769950081249076,0.20045225318604462,-0.12620728543461285,0.028222117240823564,0.021504152031985704,0.029868402058197876,0.09623163359314368,-1.4392343961648375e-12,0
-2178.390268277258,-211.4397998453477,29.790246983261856,65.8162593510532,-2.0415533560549712,-1.1068754761270547,0.34568788923510274,-0.13391735019507925,0.018054470945257823,0.06434778000438728,-0.007364643068271065,-0.09741252834949199,6.639455868056859e-14,2
-7681.39926844152,-181.33716303950803,-28.78858785850905,70.41641291741938,0.0993828515693407,-0.46015034893064966,-0.3966507627870924,-0.13153235939420302,-0.009170675293035353,0.04626393553699957,0.004050544531857818,-0.010754103696662675,5.872001795322295e-13,1
19010.600585940952,-213.81519329738217,105.48137299458512,54.67691046534413,20.383501739336605,-1.0856624439923988,-0.47418540895392586,-0.08259406565237612,-0.11713090764933133,0.04393222755155332,-0.016420793099671403,-0.03401107622029945,-1.844299266699326e-12,0
-3626.405262409132,-211.88463841935163,90.8156620008239,53.97038139354358,65.7153717832646,-1.02669445643608,-0.07466920861948848,-0.10968117908483423,-0.23743519132827964,0.03911022954609777,-0.06923210505731037,-0.025579951163722737,2.0150870077745014e-13,2
-845.430223092696,-135.8507245884362,-4.120964843687715,68.66859120421155,19.135955765370436,-0.010228026413118022,-0.010248164384707761,-0.14459812659681281,-0.09079798910438162,0.03811937127186063,-0.007465751502381351,0.07021933066749661,-1.3541499092442687e-14,2
-11203.394491783587,-202.78398242019028,3.7020754245537213,66.96442344865049,27.03234647468435,0.8080606406783839,0.180199450583195,-0.1563540287553519,-0.14809229574981655,0.06055920285171474,0.10929707446690656,0.017142149781979164,8.746369206076825e-13,1
17163.620579433264,-214.373201760458,-5.0268558376475125,67.84237706298296,6.7402887001180565,-0.5842961690537746,-0.01640049987742154,0.946118514691269,0.07457880983853692,0.10038004115248032,0.021892536144029025,-0.07282649056801248,-1.6683289172962386e-12,0
-5796.383088647796,-223.09979641418553,-2.5499281798641897,16.819699976870826,14.41579036376432,-1.364603614437362,0.07120944443049676,-0.14449763751139755,-0.3507643764244992,0.08277281234791475,-0.001091141362419631,-0.054515076436389184,4.2616232981035056e-13,1
660.5981689258819,-195.66621661443003,52.175464846708614,64.78165933324011,-19.792974684201358,5.942531985544891,0.5369913161966049,-0.1249989876429925,0.01522584715864953,0.05252111327989796,0.015956341768895606,-0.009894446115979514,-1.8046353084483497e-13,2
4166.427767184563,104.17726859870268,2.428707265625159,70.61792710804983,17.8913188763245,0.8985402155160764,-0.08252516508457665,-0.08118287942502113,-0.0741523428367371,0.05326037088294964,0.0365767085407038,0.07340322025634985,-3.881307476009705e-13,2
-7545.391938760408,-211.46585762086835,27.19646081708144,65.07127915011112,14.700865422931157,2.014683343809545,-0.22264226845883045,-0.1358940408564953,0.0317327742504715,0.02842997574959888,-0.01095065766701741,-0.004658258955394573,5.555588233304125e-13,1
2381.5711925893866,-136.12264667101985,1.2033277702554597,69.78944442633248,-4.925687232882788,0.48735315869199763,-0.0865295120166658,-0.1039878464094136,0.102225720847904,0.019572654770387395,0.0012586122699360007,0.04939439450990581,-3.054746434176276e-13,2
-7163.406188668935,-195.35424351490943,28.74337983257343,7.60065626638849,24.386177386874145,-2.0423505257796664,-0.18330995495563973,-0.13369553285629718,-0.20169469867135617,0.0625189215751249,0.03975471390604548,-0.0878614250712884,5.487309517289678e-13,1
-10523.416753727006,-164.36337098977359,2.1152582974590644,54.4330167026659,11.144273884891364,-0.0690920969341005,-0.3177810662214524,-0.13481243680126775,-0.21921893947220075,0.06227407163397012,-0.011159167078891367,-0.05808799628871263,8.522659266614856e-13,1
-287.3982014134539,-186.92026435456833,-43.948449363317884,-21.727094118828262,-3.702699235505172,1.6365811514003301,0.11134744026343298,-0.15967722176502638,-0.048953237035634194,0.06284476548303446,-0.01604372844247364,-0.04188612774721272,-1.5761945141693e-14,2
350.44585656155976,70.98287949399493,7.19028508714256,69.92748749897379,17.706105625148666,0.8250533180330036,-0.006806543942515951,-0.09046541988622651,-0.049198980110427115,0.06708173886348409,-0.02150606563689849,0.025815244040592777,-5.0678459266154177e-14,2
2017.579970571162,-143.5705016603554,-29.873368848240126,71.97918066018462,9.4095184644441,0.523069563675212,0.6804296219180538,-0.1702518490873922,-0.36336250176694057,0.0902657305796053,-0.005763488737929613,0.01653910951115104,-2.713907965616353e-13,2
6076.592595749439,-181.4731968261222,33.24727407149709,64.8906190420006,3.882267360548295,-1.1719542552726379,-0.19558519263122703,-0.14540716654031952,-0.0611122428298626,0.052306840141011314,-0.011354572908811044,-0.03993166926332193,-6.633550354055469e-13,2
13066.550848779161,-125.50423596486408,87.70535112558832,27.64761644997152,-23.379504542297315,-1.496758668808812,0.35774777232544575,-0.11744252576916152,-0.14880976210243588,0.0840002744437995,0.005602716856598318,-0.045861138675142,-1.2644852920888379e-12,0
11987.543216451517,-84.39891601862793,-11.363918509969649,69.57397569111242,16.62126106369838,-0.9400291130225444,0.24547658167733985,-0.15142560759182588,-0.472514536416409,0.0978932548966177,-0.009452954543270473,-0.010960342911511423,-1.1552393464657225e-12,0
-8864.481757567755,-49.228309815800365,-27.8568571861507,13.506464061787803,-0.6005291357646141,-0.9786409962764027,-0.14403962422297062,-0.13161380922789134,0.19671768875544657,0.06800801659447606,-0.0053155264709468086,-0.07270278176691468,7.751609376012685e-13,1
-75.38145947776329,-208.85085153975334,-30.674363506086845,71.68262143641807,5.924141734896409,-0.47563673840698867,0.2917782629544827,-0.18226692987341786,-0.039772080364691154,0.0690645723074176,0.030496245175522473,0.022466755800575812,-1.118517479230003e-13,2
-3528.5431670501525,50.819066932739204,0.8354869233727188,69.00999269138812,37.980752626487664,-0.7638071908114048,0.6718343157094916,-0.04620907468093679,0.14558440151504162,0.02870507445448631,0.02625038544252174,0.026286662506947826,2.8088964703814883e-13,2
-2768.4264812088727,-140.20202032235235,-5.173950055283282,70.4467919771666,-1.49662254545437,-0.7031255282758537,-0.3671159363263411,-0.06264327703923162,-0.20332840493561363,0.05978496651240265,0.011116994346275931,-0.09033488778110832,1.516596869717806e-13,2
14284.530944268878,-64.13887398573253,3.045048491458883,70.23843870569371,-10.486030740234543,-0.4688951622088749,-0.6351749708382721,-0.09251911566400507,0.0017482498526536466,0.04786629391488851,0.5979792880691565,-0.032251606833443816,-1.4403446191894627e-12,0
-8214.406837863637,-182.96242173869953,12.24478974375016,66.45852466711266,22.5217294685697,1.9779368836708222,0.0578581128646414,-0.13713965438293482,-0.03963861578890941,0.03209312647560246,-0.00805023133490643,-0.044082586644792955,6.274457641748914e-13,1
-7644.42756926321,-132.41983152120812,-28.374625007334124,73.82553028700576,-7.981456982682487,-0.40460245046669757,0.6431045350998716,-0.17889265900948254,-0.19379932559593607,0.10075426020632823,0.03473636784766771,0.02944069003288175,5.952492964607619e-13,1
