city,area,Vegetation_Cover,Amenities_Total_Count,park_name,reviews_count,weighted_rating,sentiment_score,avg_review_time,Amenities_Diversity_Shannon,Amenities_Diversity,Shape_Deviation,Urban_Circulation_Amenities,Cultural_Context,Urban_Features
Toulouse,0.0024135806239238,100.0,28,Square Antonin Balancy,177,3.976121500282805,0.9098,44111,0.9911388966130941,0.2222222222222222,0.46937194288559614,2,0,26
Toulouse,0.2253006132943481,0.0,19,Parc du ChÃÂ¢teau de la CassagnÃÂ¨re,163,3.971936225273556,0.98,62168,1.4978961026092772,0.2777777777777778,0.5263236428143154,2,0,17
Toulouse,0.0097933087766319,25.112389130880487,10,Esapce nature et loisirs de Gagnac-sur-Garonne,8,3.965602017294581,0.9697,47968,1.2798542258336676,0.2222222222222222,0.49475517634729327,3,0,7
Toulouse,0.0633027194936443,0.0,16,Parc de Terris,768,4.051674463444701,0.9965,56546,0.6885673693022826,0.2222222222222222,0.31193552584801665,13,0,3
Toulouse,1.86399249224688,0.0,16,Parc de Bidot,304,3.9900954345402937,0.8877,52342,1.3032836196522701,0.2222222222222222,0.4163988888921484,3,0,13
Toulouse,0.0106058973046988,41.547940839530405,66,Parc de la Salade,59,3.9694908759564553,0.9438,55641,0.6247524213644524,0.2222222222222222,0.5488713826951532,1,0,65
Toulouse,0.0027411863551577,31.595473550083007,21,Jardin du MusÃÂ©e Georges Labit,1015,4.022675562506306,0.9906,45707,0.3805062184775959,0.16666666666666666,0.22544146250985364,20,1,0
Toulouse,0.001855905344095,54.040024822716745,22,Place du ravelin,107,3.956297953964194,0.9994,57153,1.306844102415298,0.3333333333333333,0.761508976666449,17,3,2
Toulouse,0.0013812432861952,0.3632622683318712,27,Ancien mini-golf,881,4.031618421596167,0.9995,36096,0.15841057013179086,0.1111111111111111,0.5812931920503146,0,0,27
Toulouse,0.0036481283918842,100.0,40,Square Berthe Morisot,38,3.9590147392152817,0.9384,53015,1.4594216842330994,0.3333333333333333,0.3854113707549547,8,0,32
Bologna,0.0134799136796128,10.85427826977959,26,Giardino Donatori di Sangue,74,3.8706635620639993,0.9865,49383,0.589280063598296,0.2222222222222222,0.4232659951439952,1,0,25
Bologna,0.0118303439046889,39.114844125422366,15,Giardino Vittime dell'11 settembre,648,3.95538286717961,0.9859,35540,1.430280301911093,0.3333333333333333,0.5431819217336201,8,0,7
Bologna,0.0057933656035785,3.1307370889736057,32,Parco Martiri delle Foibe,98,3.896239395402717,0.9964,57149,0.0,0.05555555555555555,0.10851798313329519,0,0,32
Bologna,0.1114169069580063,14.151785975242328,23,Lungo Sillaro,559,4.016075378899368,0.891,49708,0.856859036885367,0.2222222222222222,0.6571942781584809,16,1,6
Bologna,0.0065163322374467,11.19382206777616,52,Giardino Luigi Giacomo Marmocchi,16,3.868889889881616,0.9682,39767,0.31444592262790627,0.16666666666666666,0.19393915024928088,4,0,48
Bologna,0.002514714980843,7.451095108743918,41,Giardino del Guasto,361,3.8908410265707216,0.9796,57235,0.5591881213326035,0.16666666666666666,0.3636459859377391,5,2,34
Bologna,0.1078114019664451,18.202841120043768,131,Parco dell'Osservanza,601,3.9752500167698006,0.88,43892,2.113647466199328,0.8333333333333334,0.5431819217336201,49,16,66
Bologna,0.0146607646578829,73.44029027743339,10,Giardino abitato di Bagnarola,10,3.873424404993878,0.9886,53427,1.0888999753452238,0.16666666666666666,0.4961693608495371,3,0,7
Bologna,0.0025288102940768,22.49233257308765,101,Giardino Gennaro Fabbri,17,3.868852900035245,0.9216,45301,0.2768682183607551,0.2222222222222222,0.42621532936134365,1,0,100
Bologna,0.059008975833889,36.99195174918676,84,Parco Lirone,9,3.8720619289396248,0.8357,36198,0.5349842644956324,0.2777777777777778,0.5609975332574151,74,0,10
Bologna,0.0713056746033737,10.264261091282174,99,Parco Lupicchio,115,3.906474005828219,0.9032,49558,1.4977896725960413,0.6666666666666666,0.8070606005276201,38,6,55
Bologna,0.0281951260014893,6.642580195344905,131,Parco Giovanni XXIII,171,3.9059966479992254,0.9795,58340,0.7604067933310553,0.3333333333333333,0.6207549175958991,7,0,124
Bologna,0.0067141204176363,29.036595260962244,32,Parco Giudice Emilio Alessandrini,851,3.879117208509732,0.9571,37341,1.1132984771632666,0.3333333333333333,0.6492234046869504,5,1,26
Bologna,0.0034635900442055,18.84634636720952,129,Piazza dell'UnitÃÂ ,7,3.865823602367545,-0.5984,51108,1.370254827885176,0.5555555555555556,0.46915376918937823,26,5,98
Bologna,0.0075975022864809,28.21785650274027,50,Parco Marco Biagi,20,3.8698143245553984,0.9545,54386,0.471032578690485,0.2222222222222222,0.6492234046869504,4,0,46
Bologna,0.2995985251643872,0.0,34,Parco di Paderno,78,3.862613934192389,-0.9017,40964,0.4659992569610426,0.1111111111111111,0.4963130765300643,6,0,28
Bologna,0.044179973829817,0.0,12,Parco dei Calanchi di Sabbiuno,72,3.8931634719023887,-0.9766,49271,0.5660857389596289,0.16666666666666666,0.722041336969977,0,2,10
Bologna,0.0020894308597669,10.932703394302033,33,Giardino Domenico Maria Novara,8,3.8696188847661817,0.7038,54617,0.8296485658736663,0.3333333333333333,0.7640563216305208,4,1,28
Bologna,0.0006663369000107,17.238647733413018,42,Giardino Augusto Magoni,18,3.8678499737177416,0.9472,31875,0.0,0.05555555555555555,0.37096717628859144,0,0,42
Bologna,0.0037837509256228,54.78520911980313,72,Giardino dei Ciliegi,72,3.8668778768257215,0.9681,44439,0.0,0.05555555555555555,0.4637796847090946,0,0,72
Bologna,0.0042035144509598,100.0,123,Giardino dei Platani,18,3.8726798545806806,0.8313,35062,0.38654122656542195,0.1111111111111111,0.5097944335991409,16,0,107
Bologna,0.0050219029884114,91.69712663558414,92,Giardino Pierfrancesco Lo Russo,428,4.0258430725018215,0.987,38549,0.4756351445673508,0.2222222222222222,0.4486201679252009,10,0,82
Bologna,0.0016395082727,100.0,17,Giardino Via San Rocco,33,3.870023233084349,0.9485,45646,1.1966127112211293,0.2777777777777778,0.4486201679252009,6,1,10
Bologna,0.0602536923275304,53.99530011207728,11,Parco Gianni Rodari,246,3.896601148047069,0.9941,39608,1.294545165844896,0.2777777777777778,0.49317803882029,7,2,2
Bologna,0.0024150083020031,5.387669972838674,26,Area verde via Piacenza,218,3.914971232444335,0.9655,34987,0.16302362949436594,0.1111111111111111,0.5115392198956341,1,0,25
Bologna,0.0399019031792243,0.0,10,Parco della Collina di San Biagio,19,3.8738745124574345,0.9839,50227,0.0,0.05555555555555555,0.49742790307693907,10,0,0
Bologna,0.0396853346595796,33.80881356423813,16,Parco della Fabbreria,162,3.904230168887935,0.2823,67183,1.461472129304024,0.2777777777777778,0.2741629478181875,6,0,10
Bologna,0.1169918821685364,2.376864725747854,109,Parco del Rio Cavanella,18,3.875577783098444,0.9522,52383,0.8142316245663977,0.4444444444444444,0.4002861560637222,9,0,100
Bologna,0.0405365930347135,25.84534933381623,84,Parco Francesco Zanardi,82,3.866530891888368,0.2381,60804,0.490985709568356,0.2222222222222222,0.778453257504891,10,1,73
Bologna,0.0175633984715566,63.85027128273414,19,Parco della Meridiana,348,3.937791392826498,0.992,61119,0.0,0.05555555555555555,0.49317803882029,19,0,0
Bologna,0.0123570131113547,4.773555729687592,139,Giardino Angiola Sbaiz,38,3.872120442298842,0.9666,45805,0.17787687652017672,0.1111111111111111,0.726851936615731,6,0,133
Bologna,0.0097361904083788,45.29369637194976,54,Giardino Novella Corazza,9,3.869635268025043,0.5106,59752,0.0922160573371918,0.1111111111111111,0.7597207961094263,1,0,53
Bologna,0.0314777533142035,6.308626092885213,100,Parco Carlo Urbani,193,3.900780828603631,0.9947,47069,0.056001534354847345,0.1111111111111111,0.6150426474971411,1,0,99
Bologna,0.0529123153252285,0.0,99,La Casa del Fiume- Ca' Pitera,246,3.943650971132084,0.9836,48649,0.0,0.05555555555555555,0.5124170096187578,0,0,99
Bologna,0.1128942637112638,0.0,89,Parco di Villa Guastavillani,50,3.886119890801752,0.9913,40345,0.20862295773572154,0.16666666666666666,0.29428413223359073,3,1,85
Bologna,0.0309786763631044,31.369864495915103,93,Giardino Giorgio Ambrosoli,31,3.87164338148883,0.8202,48579,0.5470811571982415,0.1111111111111111,0.19393915024928088,22,0,71
Bologna,0.1122440028349817,69.99423967961138,35,Parco Tolomelli,33,3.880564118944655,0.9963,45879,0.741256205285056,0.16666666666666666,0.731167573674798,11,0,24
Bologna,0.0017178190922763,13.799325165757285,42,Giardino San Padre Pio da Pietrelcina,196,3.930024317147859,0.9968,49616,1.3095815010879606,0.2777777777777778,0.35638580956445765,16,0,26
Bologna,0.0155503757139053,50.55323762439169,49,Parco del Fiume,189,3.9187729261824815,0.989,59955,0.9100704459129292,0.2777777777777778,0.778453257504891,5,0,44
Bologna,0.010148890915431,47.7264492206056,103,Giardino Madri Costituenti,20,3.8698143245553984,0.9505,54350,0.09576329345209114,0.1111111111111111,0.7597207961094263,2,0,101
Bologna,0.0018119710945058,1.5903401192433757,26,Giardino Roberto Raviola,102,3.876323118530164,0.9851,59941,0.16302362949436594,0.1111111111111111,0.44795444498267456,0,0,26
Bologna,0.0036054092770908,48.73464101594986,23,Giardino Alice Sturiale,9,3.866237942744629,0.8814,57319,0.5305096302300272,0.2222222222222222,0.46262797992907456,20,1,2
Bologna,0.0030425700769871,8.550215797359785,31,Bosco,25,3.876578080103529,0.9794,68959,1.1374310712594133,0.2777777777777778,0.3636459859377391,1,0,30
Bologna,0.0006910609285281,9.492221709397825,12,Bosco di latifoglie,9,3.87012060020796,-0.9846,51554,1.1187433359857524,0.2222222222222222,0.3636459859377391,2,1,9
Bologna,0.0086201690923939,88.418113820212,114,Parco del Castellaccio,27,3.878579171665051,0.9938,51948,0.353284537480974,0.2222222222222222,0.43304571022364524,8,0,106
Bologna,0.002470070617631,0.0,101,Giardino Reno Scoto,903,4.109500669853602,0.9958,46637,0.18895416257559153,0.16666666666666666,0.0,3,0,98
Bologna,0.0047796733194291,11.20344554967518,40,Giardino Alida Valli,22,3.876915305250959,0.9676,66540,0.6309739207641039,0.2222222222222222,0.533664239011888,6,0,34
Bologna,0.0061120246232505,30.9617037194101,17,Parco Fresu,10,3.870190600962402,0.9757,49504,0.6779087256441981,0.16666666666666666,0.24664392151024672,3,0,14
Bologna,0.0162733148181177,0.6423133382979619,13,Parco Le Ville di Borgoverde,27,3.871369173801346,0.9802,46566,0.2711893730418441,0.1111111111111111,0.2773629037416583,1,0,12
Bologna,0.0052302729821428,43.365490927622965,59,Giardino Lina Merlin,23,3.874786791386021,0.6845,64119,0.0,0.05555555555555555,0.7597207961094263,0,0,59
Bologna,0.0046102720865682,6.424179662388958,17,Giardino Melvin Jones,230,3.883950872615226,0.9816,39156,1.1874157698436563,0.2222222222222222,0.6408326260316239,8,0,9
Bologna,0.016845664731333,100.0,141,Parco Elio Bragaglia,27,3.875695172519569,0.9552,44820,0.54629232665154,0.2777777777777778,0.5393942260707645,8,0,133
Bologna,0.0027131240771561,2.9766934214229663,35,Giardino Florence Nightngale,18,3.878475711616207,0.9166,41889,0.0,0.05555555555555555,0.29992063862894613,0,0,35
Bologna,0.0152177895214259,100.0,125,Parco Maurizio Cevenini,145,3.89356493218732,0.9943,61433,0.6575847137144801,0.2777777777777778,0.6322506745246859,12,0,113
Bologna,0.0021859889163682,18.46016738606288,25,Giardino Vittime Innocenti di Tutte le Mafie,16,3.862013345345246,0.3811,44976,0.2787693717685874,0.1111111111111111,0.44532253655142484,0,0,25
Bologna,0.0136130615233518,6.830842109486363,53,"Parco""Martin Luther King Jr""",218,3.946666492694408,0.9949,61647,0.9501851019987961,0.2777777777777778,0.7455845867028799,2,0,51
Bologna,0.0458867649633884,71.22915808507149,28,Parco Via Rivani,12,3.872268569519565,0.4129,40110,0.0,0.05555555555555555,0.4265917362395131,0,0,28
Lisboa,0.0392380025309007,0.0,31,Parque Urbano Doutor LuÃÂ­s CÃÂ©sar Pereira,471,4.099920898133306,0.6597,46883,0.793400430845633,0.3333333333333333,0.32441143791618676,25,1,5
Lisboa,0.0227393643994722,0.0,22,Jardim Municipal Constantino Palha,993,4.127819963036414,0.9936,63234,0.48510450039094044,0.16666666666666666,0.6998122862860345,19,0,3
Lisboa,0.2530834392102086,0.0,12,Pinhal da PaiÃÂ£,544,4.094114743071336,0.9682,51391,1.0986122886681098,0.2777777777777778,0.4030137761927992,9,1,2
Lisboa,0.0092981487878747,50.858944691792885,19,Parque Delfim GuimarÃÂ£es,97,4.088241185312843,0.9555,44851,0.20619205063323187,0.1111111111111111,0.4728927035098264,18,1,0
Lisboa,0.0039879554898701,100.0,11,PraÃÂ§a de Angola,582,4.077808936136035,0.9966,45951,0.30463609734923813,0.1111111111111111,0.4728927035098264,10,0,1
Lisboa,0.0913799434418627,0.8136466905863662,50,Jardim do Cerco,1095,4.161144612421986,0.9955,52679,0.7350604360904407,0.3333333333333333,0.4508455272123243,41,1,8
Lisboa,0.0132534795811176,10.137689035068892,32,Quinta da Alfarrobeira,524,4.1091403942261,0.982,53136,0.9955521324687742,0.3888888888888889,0.2966200915541237,24,4,4
Lisboa,0.0065504045130661,8.998114135630795,17,Parque Morais,775,4.119444956253151,0.9902,62736,0.8717814824679821,0.2777777777777778,0.15602757452480476,13,2,2
Lisboa,0.0132341766443957,79.80262744825518,32,Parque de Santa Marta,647,4.114282949928462,0.997,59295,1.6459371475353834,0.3888888888888889,0.3475968420797052,1,9,22
Lisboa,0.0039986983425612,21.827788923373987,16,Parada do Alto de SÃÂ£o JoÃÂ£o,46,4.082199506916883,0.9853,58429,0.9868994488385301,0.2222222222222222,0.695400880188696,10,0,6
Lisboa,0.0405190383082833,27.72570795365869,29,Parque Silva Porto,314,4.104659504523434,0.9888,60559,1.0920175175959936,0.3333333333333333,0.3729603705954663,20,3,6
Lisboa,0.045914128566546,4.094622771506034,33,Parque Aventura,271,4.106194326839035,0.9955,44475,0.13579395875159386,0.1111111111111111,0.4728927035098264,32,0,1
Lisboa,0.0244002311939228,100.0,22,Jardim da Quinta Alegre,277,4.098233379799345,0.9883,53993,1.0116009116784799,0.3333333333333333,0.5833516908884051,16,2,4
Lisboa,0.0205373829917684,10.842483218349953,26,Quinta do Salles,8,4.0855113530124925,0.9872,66716,0.16302362949436594,0.1111111111111111,0.40411145053240904,25,0,1
Lisboa,0.0121823410549659,96.8283615324414,31,Parque Salgueiro Maia,1155,4.102781538160745,0.9665,47785,1.0182144403364293,0.3888888888888889,0.384808004488165,23,0,8
Lisboa,0.008217471162369,81.73994694482158,24,Quintal Desportivo,712,4.147347350545775,0.9974,38328,0.6615632381579821,0.1111111111111111,0.439944337355865,15,0,9
Lisboa,0.007249469641545,20.78243716357793,12,Jardim do Mercado,623,4.095321316937215,0.979,40295,0.8369882167858358,0.2222222222222222,0.3729603705954663,9,1,2
Lisboa,0.0180855627495531,16.25845317442526,24,Parque Baden Powell,81,4.08264123835237,0.9927,57016,1.0556698482148017,0.3333333333333333,0.4470295144313414,17,3,4
Lisboa,0.0636638620782536,14.058615521511603,10,Parque Urbano de Rinchoa-Fitares,641,4.086370435930012,0.9872,40077,1.5047882836811908,0.2777777777777778,0.5088782586100715,3,1,6
Lisboa,0.0086498607985049,6.066587413044515,10,Quinta dos Aciprestes,75,4.086336866630486,0.9388,54642,0.3250829733914482,0.1111111111111111,0.3934427346686642,9,0,1
Lisboa,0.0874430529113458,4.747040380713926,77,Parque Urbano e Linear Dom Domingos Jardo,44,4.084397309651283,0.9602,53684,1.1739965827264447,0.3888888888888889,0.5411402218116489,43,4,30
Lisboa,0.0092335145126169,7.895089114935015,124,Jardim Almeida Garrett,538,4.109735042796566,0.9601,72156,1.4172820672602593,0.4444444444444444,0.6987038246460164,52,8,64
Lisboa,0.0391033615026087,69.37399889328081,76,Ecoparque de SÃÂ£o JoÃÂ£o da Talha,360,4.091193682878396,0.8074,42073,0.2755300677282658,0.16666666666666666,0.5940489272213807,71,0,5
Lisboa,0.0037247615170537,38.14466645171701,25,Jardim de Sto AntÃÂ£o do Tojal,11,4.085185993238565,0.9287,63924,0.9160010614037797,0.2777777777777778,0.405295621895427,4,1,20
Lisboa,0.0143913812549544,2.139348830104628,42,Jardim da MÃÂºsica,682,4.115713210627067,0.9441,67646,1.1926112119652137,0.3333333333333333,0.5422191269485712,22,6,14
Lisboa,0.0314923794237711,0.0901824802020433,11,Parque das Merendas,368,4.1078564236818,0.9969,56823,1.4681399390162087,0.2777777777777778,0.675673262271816,1,2,8
Lisboa,0.0547828394868702,4.167369629618997,66,Parque Almirante Gago Coutinho,7,4.085556551744923,0.9259,63654,0.6481780625129755,0.3333333333333333,0.6087386455402056,56,4,6
Lisboa,0.0487016002540288,4.31841371261953,68,Jardins do PalÃÂ¡cio do MarquÃÂªs de Pombal,510,4.101065079043715,0.9843,67496,0.2567966139845872,0.16666666666666666,0.6087386455402056,64,4,0
Lisboa,0.0147019836631137,1.204076111891822,18,Jardim dos Sete Castelos,503,4.100860677850858,0.9859,36161,0.4258484492385814,0.16666666666666666,0.6087386455402056,16,0,2
Lisboa,0.0307066680045016,1.240934473108352,19,Parque Terra da Eira de Alfragide,183,4.093864530874558,0.9846,49407,0.40945861869508926,0.16666666666666666,0.6375339377326656,17,0,2
Lisboa,0.0139911772989525,0.0,10,Parque da Ribeira de Alfragide,13,4.084605495360019,0.9387,56977,0.0,0.05555555555555555,0.6375339377326656,10,0,0
Lisboa,0.0244906357296518,9.560694215183684,22,Parque Urbano Quinta de Rana,1048,4.115611137304945,0.9958,58194,0.6631794532105497,0.2222222222222222,0.0,18,1,3
Lisboa,0.2253457437953571,0.7044698197550648,31,Parque Urbano do Vale da Ameixoeira,10,4.085484291601368,0.9118,54534,0.7608606308806697,0.2222222222222222,0.6891096774576589,23,2,6
Lisboa,0.1585148870279692,5.295430781879006,95,Parque Urbano do Vale de Chelas,90,4.085196978977831,0.969,51700,0.3195482007752753,0.2777777777777778,0.41454932015218604,89,0,6
Lisboa,0.0416220020023053,2.192130917533773,54,Parque da Quinta das Flores,12,4.086343070970661,0.9978,51866,0.6552878040313375,0.16666666666666666,0.6873516581260253,41,0,13
Lisboa,0.0183734634469923,0.0,16,Parque da Quinta do Jardim,402,4.097864004598219,0.9802,60629,0.0,0.05555555555555555,0.42441353583016583,16,0,0
Lisboa,0.0479586874918397,0.4792826392524907,13,Parque Verde Loureshopping,230,4.096064654280303,0.995,61702,0.666278442414676,0.1111111111111111,0.5738111605309466,8,5,0
Lisboa,0.0695496340809166,12.80620945221195,35,Parque do Calhau,985,4.12752147091933,0.9391,62730,0.4196497699167319,0.16666666666666666,0.4363122191315163,31,0,4
Lisboa,0.0444243811484985,7.836818378591293,16,Parque do Neudel,1045,4.10132751754804,0.9956,57163,0.8222653373287878,0.2222222222222222,0.41613626786716806,12,2,2
Lisboa,0.010800433942446,3.3191533930102963,11,Vila Romana de Freiria,200,4.094663987536073,0.9695,63875,0.0,0.05555555555555555,0.25912720922966026,11,0,0
Lisboa,0.0218366726689296,12.59611332477334,38,Jardim Mahatma Gandhi,253,4.093274764744061,0.9633,43970,1.1338981241798654,0.3333333333333333,0.5797984268509433,22,3,13
Lisboa,0.1279357445327399,41.225430337550215,113,Quinta do Grilo,216,4.082172856364327,0.994,60752,0.13943087536467977,0.16666666666666666,0.439944337355865,110,2,1
Lisboa,0.0085763846793882,10.518242871382531,66,Jardim Fernanda de Castro,18,4.086450840112255,0.9897,39465,1.0037434150539064,0.3333333333333333,0.49094703937749173,34,2,30
Lisboa,0.0759927938618847,17.95275761673196,97,Mosteiro SÃÂ£o Dinis,410,4.104206021914689,0.935,68048,0.9234037696042625,0.4444444444444444,0.5422191269485712,66,4,27
Lisboa,0.0068414767060093,100.0,12,Parque da Fantasia,388,4.080062651327649,0.9649,40842,0.887694275799104,0.16666666666666666,0.45402308973422667,4,0,8
Lisboa,0.0575618047251673,11.851315954671588,70,Parque Rio da Costa,205,4.085458283609984,0.8555,31860,1.4791376729371901,0.3888888888888889,0.5422191269485712,28,5,37
Lisboa,0.0114453751569222,15.114134180800956,32,Jardim Teixeira Rebelo,474,4.100009379118241,0.9506,58541,1.2556355790521514,0.2777777777777778,0.19804341389987823,14,8,10
Lisboa,0.0673085684123486,0.2633893425659344,20,Parque Urbano da PÃÂ³voa de Santa Iria,31,4.08457034223794,0.9764,68643,0.5875009311062074,0.2222222222222222,0.7033665203661751,17,1,2
Lisboa,0.0505658069589212,18.96882344847017,33,Quinta Grande,211,4.098414861069551,0.9803,67021,0.8479206697299811,0.2777777777777778,0.03541637341631565,25,5,3
Lisboa,0.0167588164173536,51.27762460262512,86,Jardim Professor Francisco Caldeira Cabral,117,4.090720673750906,0.9274,70160,0.6628573638835118,0.2222222222222222,0.3070732052495939,67,2,17
Lisboa,0.8540892107784039,0.0,132,Parque da Pena,471,4.120759147307445,0.9934,61608,1.3019607275613994,0.6111111111111112,0.4068976782174125,87,9,36
Lisboa,0.0297456360839735,21.327733579133888,16,Parque Urbano Outeiro da Vela,114,4.092350886712277,0.9846,63228,0.7029189307735104,0.16666666666666666,0.42919807670286436,12,0,4
Lisboa,0.0343326462256023,2.5531709241721643,14,Parque das Rolas,136,4.089522421741649,0.9819,37813,0.25731864054383163,0.1111111111111111,0.4954332032006129,13,0,1
Lisboa,0.0904191728955004,0.0,25,Parque Urbano do Alto da Cabreira,558,4.102455462602628,0.8819,34790,0.33422114621338295,0.16666666666666666,0.40749901140762324,24,1,0
Lisboa,0.0103552710159961,0.0,29,Parque do Bom Sucesso,344,4.085762064694209,0.9801,57089,0.6441857770863766,0.1111111111111111,0.534190541125257,19,0,10
Lisboa,0.026805291214948,8.794818855284728,87,Parque Urbano da Ribeirada,456,4.099477316217199,0.8001,54843,0.7286444070155613,0.16666666666666666,0.7470343082788432,28,0,59
Lisboa,0.03521075756224,3.024320558150216,15,Parque Urbano do Outeiro dos Cucos,199,4.094617076275554,0.9018,55858,0.7298712099831165,0.16666666666666666,0.3746160650127769,11,0,4
Lisboa,0.0394156459852803,33.990855006904155,50,Parque Urbano da Quinta da Granja,567,4.1109591126777465,0.9894,49433,0.7306594906572075,0.16666666666666666,0.5403004498576671,32,0,18
Lisboa,0.0064701577523201,0.528510730847098,17,Jardim Nossa Senhora dos Anjos,87,4.089270201673076,0.9842,41886,0.22371807606583377,0.1111111111111111,0.44285257502052533,16,0,1
Lisboa,0.0076052212898833,9.206666572464728,51,Jardim Ruy Athoughia,149,4.087639132046561,0.9663,65215,0.7634619021008037,0.16666666666666666,0.15602757452480476,29,1,21
Lisboa,0.1293237790078811,2.0356013516904614,56,Quinta Municipal Nossa Senhora da Piedade,147,4.096711006390523,0.8364,51871,0.6235699094725959,0.3333333333333333,0.6912202015479465,49,1,6
Lisboa,0.0059979427095956,79.5727421711337,33,Jardim Professor AntÃÂ³nio de Sousa Franco,56,4.087757018137913,0.9691,58485,0.5898691618387124,0.16666666666666666,0.3070732052495939,27,2,4
Lisboa,0.0288342957616196,5.002545557704488,12,Parque do Castelo,571,4.1028286864990005,0.8934,56223,0.0,0.05555555555555555,0.3175867825415385,12,0,0
Lisboa,0.0101343627522237,100.0,21,Parque da Ilha MÃÂ¡gica do Lido,292,4.072380809182697,0.954,65033,0.0,0.05555555555555555,0.37483748291067387,21,0,0
Lisboa,0.0402303626337748,0.0154610267157218,22,Parque das Perdizes,106,4.090190409000019,0.9507,41916,0.48510450039094044,0.16666666666666666,0.5288284546750345,19,1,2
Lisboa,0.036994677394866,1.4654169610276198,24,Parque Urbano do Catujal,57,4.085120252884074,-0.761,44114,1.0550082766877307,0.2777777777777778,0.5561332035081823,16,1,7
Lisboa,0.0032116003929461,94.45402849241655,33,Jardim das Damas,162,4.09036800056589,0.9888,42877,0.43749495735702343,0.16666666666666666,0.6626234139222852,29,4,0
Lisboa,0.0369148607512359,53.058309507060045,23,Parque Urbano das Colinas do Cruzeiro,245,4.089284741878062,0.9595,58733,0.6428579130907905,0.2222222222222222,0.42903224913029936,20,0,3
Lisboa,0.0270231360784303,43.29716410286589,19,Quinta do Bom Pastor,7,4.085334920539249,0.9901,60540,0.806504609875222,0.2777777777777778,0.3729603705954663,15,2,2
Lisboa,0.0148745034259371,28.36584747445301,10,Quinta de SÃÂ£o Francisco,112,4.090479869516697,0.9979,46760,1.0296530140645737,0.16666666666666666,0.5797984268509433,5,2,3
Lisboa,0.0089365439291221,1.2809879675279647,15,Parque do Pombal,130,4.087307622296084,0.9757,46552,0.0,0.05555555555555555,0.3066535220932506,15,0,0
Lisboa,0.0176847921724766,0.4665074343997937,18,Parque Urbano do Penedo,644,4.114159686223695,0.9805,46601,0.0,0.05555555555555555,0.0,18,0,0
Lisboa,0.0006281614870373,17.984754066938216,13,Anfiteatro Walter Gallardo,161,4.0729189012274105,0.547,46407,1.0579054247036734,0.16666666666666666,0.49094703937749173,4,6,3
Lisboa,0.0383991182578643,69.70694127367418,33,Parque Ribeirinho Oriente,835,4.145174620152044,0.9876,46733,1.6746876791129242,0.3888888888888889,0.6766434816485911,16,6,11
Lisboa,0.011083070749764,0.0,10,Parque Eucaliptal de Sobral de Monte AgraÃÂ§o,18,4.084459626736358,0.8172,67882,1.0888999753452235,0.2222222222222222,0.5677403192815564,6,0,4
Lisboa,0.0035033242930478,50.70370478836215,12,Parque 2 de Abril,213,4.082210649730533,0.9485,50424,1.4677339293271523,0.2777777777777778,0.384808004488165,5,2,5
Lisboa,0.0473886689661317,4.6778714384785545,34,Parque Urbano do Lagoas Park,92,4.088075795254823,0.9856,69059,0.13269142083987176,0.1111111111111111,0.6545887916970835,33,1,0
Lisboa,0.0139464714466929,0.8244206257729061,80,Jardim da Quinta de Santa Clara,1092,4.131460405045033,0.9899,53260,0.8220970490554609,0.2777777777777778,0.6964571620702571,22,1,57
Lisboa,0.0026683390767332,24.32755239024337,15,Chillout Garden,592,4.129161034231986,0.9994,46347,0.0,0.05555555555555555,0.4032626954997769,0,0,15
Lisboa,0.0026351709026508,22.73697358509333,22,Amphitheatre Garden,142,4.096320968731567,0.9428,43863,0.0,0.05555555555555555,0.4032626954997769,0,0,22
Lisboa,0.0204441691480139,21.84582958593125,33,Jardim do PalÃÂ¡cio da Flor da Murta,164,4.090432763765072,0.9397,46626,0.8060415049365158,0.16666666666666666,0.528709243932582,17,1,15
Lisboa,0.0108188541808705,11.934809901613976,18,Jardim JosÃÂ© Medeiros Ferreira,40,4.08760018048794,0.988,60067,0.5297061990576545,0.1111111111111111,0.6202684465222481,14,0,4
Lisboa,0.0167198693352625,24.97836972277636,132,Parque Urbano da Terrugem,13,4.085222310694997,0.6249,55217,0.621037225247933,0.2222222222222222,0.40783727416511517,30,0,102
Lisboa,0.007927170037427,15.821477496035875,11,Jardim Ducla Soares,114,4.088801585675507,0.9722,46774,0.30463609734923813,0.1111111111111111,0.7056249073207883,10,1,0
Lisboa,0.0059042381621524,14.190181909475882,18,Jardim Maria da Luz Ponces de Carvalho,39,4.085078066101047,0.9784,61631,0.8675632284814612,0.16666666666666666,0.6964571620702571,8,0,10
Lisboa,0.0027535870391384,13.95519789573186,21,Parque de Tercena,14,4.085461846684323,0.9849,67452,0.3805062184775959,0.16666666666666666,0.30970175817460044,19,0,2
Porto,0.0227182410759134,0.6293071618572693,20,Parque Urbano Novo Rumo,242,4.214531937834688,0.99,69156,0.39439769144744274,0.16666666666666666,0.13429882327261589,19,0,1
Porto,0.0135915215538387,3.9225320481978168,32,Jardim Paulo Vallada,751,4.233437608706047,0.9818,52440,1.4356210015949906,0.3333333333333333,0.5204332119258963,15,6,11
Porto,0.0108752181377974,45.34505286185428,104,Jardim de TeÃÂ³filo Braga,728,4.216477057659027,0.9411,46207,0.9847446247947913,0.3888888888888889,0.04882102417637613,25,6,73
